,id,campaign_id,coupon_id,customer_id,redemption_status,recency,history,used_discount,used_bogo,is_referral,channel,offer,conversion
36720,60238,8,733,450,0,2,667.66,1,0,1,Multichannel,Discount,0
36721,60240,9,989,1319,0,3,29.99,0,1,1,Web,Buy One Get One,0
36722,60241,8,1084,519,0,8,593.59,0,1,1,Web,Discount,0
36723,60242,30,818,1375,0,2,489.22,1,1,0,Phone,Buy One Get One,0
36724,60243,26,937,790,0,2,580.76,0,1,1,Multichannel,Discount,1
36725,60245,26,942,782,0,10,271.95,0,1,1,Web,Discount,0
36726,60247,29,418,1329,0,1,498.07,1,0,1,Phone,No Offer,0
36727,60248,8,610,1558,0,2,119.42,0,1,1,Web,Buy One Get One,0
36728,60249,11,795,1091,0,5,148.06,1,0,0,Web,Buy One Get One,0
36729,60250,13,1047,28,1,1,29.99,0,1,1,Phone,No Offer,0
36730,60251,8,7,1273,0,9,118.57,1,0,1,Web,No Offer,0
36731,60252,5,455,1182,0,5,92.8,0,1,0,Phone,Discount,0
36732,60254,26,429,417,0,1,29.99,1,0,0,Phone,Discount,1
36733,60258,29,613,474,0,10,94.39,1,0,1,Web,Buy One Get One,0
36734,60259,29,985,1195,0,3,37.49,1,0,1,Phone,No Offer,1
36735,60263,8,532,75,0,11,236.55,0,1,1,Phone,Buy One Get One,0
36736,60264,10,431,464,0,2,930.36,1,0,1,Multichannel,No Offer,0
36737,60265,9,788,659,0,12,66.98,0,1,0,Web,Buy One Get One,0
36738,60266,13,751,1456,0,9,63.36,0,1,1,Web,Discount,0
36739,60267,10,431,1305,0,10,190.32,0,1,1,Phone,No Offer,0
36740,60268,8,95,1408,0,3,174.14,1,0,1,Phone,No Offer,0
36741,60269,2,1047,1014,0,8,29.99,1,0,0,Web,Buy One Get One,0
36742,60271,10,732,638,0,5,232.57,1,0,1,Multichannel,No Offer,0
36743,60272,13,719,440,0,1,105.28,1,0,1,Web,Discount,1
36744,60274,13,129,715,0,10,204.29,1,0,1,Web,No Offer,0
36745,60275,8,558,622,0,10,128.15,0,1,0,Phone,Buy One Get One,0
36746,60276,8,55,1236,0,6,29.99,0,1,0,Web,Buy One Get One,0
36747,60277,13,115,1352,0,1,211.82,1,0,0,Phone,Buy One Get One,0
36748,60279,2,1107,619,0,4,194.04,1,0,1,Web,Discount,0
36749,60280,9,468,637,0,6,143.75,1,0,0,Web,No Offer,0
36750,60282,13,673,968,0,10,215.11,1,0,0,Web,Discount,1
36751,60285,8,103,479,0,10,95.15,0,1,0,Web,No Offer,0
36752,60290,30,333,461,0,10,29.99,1,0,1,Phone,Buy One Get One,0
36753,60293,7,687,47,0,5,414.24,1,0,0,Web,Buy One Get One,0
36754,60295,13,954,401,0,1,723.72,1,1,1,Web,No Offer,0
36755,60296,13,530,1072,0,6,947.71,0,1,1,Multichannel,Discount,0
36756,60297,29,982,1432,0,8,94.3,1,0,1,Phone,Buy One Get One,0
36757,60298,13,483,954,0,6,220.86,1,0,0,Web,Buy One Get One,0
36758,60299,13,754,453,0,10,223.05,1,0,0,Web,Buy One Get One,0
36759,60300,13,468,767,0,5,146.04,0,1,1,Phone,Discount,0
36760,60307,5,955,735,0,1,256.21,1,0,0,Phone,No Offer,0
36761,60308,26,647,841,0,6,473.37,1,0,0,Phone,No Offer,1
36762,60310,8,102,1209,0,10,78.62,1,0,1,Phone,Discount,0
36763,60311,8,45,1146,0,7,118.62,0,1,1,Web,Discount,1
36764,60312,10,280,844,0,1,29.99,0,1,0,Web,No Offer,1
36765,60313,13,685,34,0,6,29.99,1,0,0,Phone,No Offer,0
36766,60314,11,971,1534,0,6,33.47,0,1,1,Phone,Buy One Get One,0
36767,60315,13,284,172,0,1,407.48,0,1,0,Multichannel,No Offer,0
36768,60316,8,581,1574,1,6,73.56,0,1,0,Web,Buy One Get One,0
36769,60319,26,926,1169,0,2,653.41,1,0,1,Multichannel,No Offer,0
36770,60321,30,308,90,0,1,54.44,0,1,0,Phone,Buy One Get One,0
36771,60322,8,544,1244,0,1,29.99,0,1,1,Web,No Offer,0
36772,60323,13,1112,402,0,1,114.7,0,1,1,Web,No Offer,0
36773,60326,13,1028,1544,0,10,32.96,1,0,0,Web,Discount,0
36774,60327,8,77,1079,0,1,761.28,0,1,1,Multichannel,Buy One Get One,0
36775,60328,13,408,1536,0,2,112.92,0,1,0,Web,Buy One Get One,0
36776,60330,8,481,571,0,3,190.51,0,1,1,Phone,Buy One Get One,0
36777,60331,30,314,953,0,9,81.74,1,0,0,Phone,Discount,0
36778,60332,13,673,1120,0,2,104.05,0,1,1,Phone,Buy One Get One,0
36779,60333,30,500,1072,0,1,196.11,1,0,0,Phone,Discount,0
36780,60334,13,685,1567,0,1,127.77,1,0,0,Phone,Buy One Get One,0
36781,60336,26,1024,919,0,9,29.99,0,1,1,Web,Discount,0
36782,60337,30,961,1046,0,2,455.86,0,1,0,Web,Buy One Get One,1
36783,60341,13,434,155,0,1,1013.36,1,1,1,Multichannel,Buy One Get One,0
36784,60342,8,885,1529,0,9,133.32,0,1,1,Phone,No Offer,0
36785,60343,13,450,77,0,5,98.24,1,0,0,Web,Buy One Get One,0
36786,60344,8,920,1157,0,1,126.01,1,0,0,Phone,Buy One Get One,0
36787,60346,13,504,1166,0,3,292.92,1,0,0,Phone,No Offer,0
36788,60347,8,449,454,0,12,167.04,1,0,0,Phone,No Offer,0
36789,60348,13,901,27,0,5,194.27,0,1,0,Phone,Buy One Get One,0
36790,60350,3,722,432,0,9,43.06,1,0,0,Web,No Offer,0
36791,60352,5,455,1170,0,6,45.35,1,0,0,Phone,Discount,1
36792,60353,11,571,1134,0,6,230.91,0,1,1,Phone,Buy One Get One,0
36793,60354,8,812,1180,0,9,314.29,0,1,0,Phone,No Offer,1
36794,60358,26,1039,162,0,11,418.89,1,0,0,Phone,Discount,1
36795,60359,13,865,166,0,2,410.92,0,1,0,Web,No Offer,1
36796,60360,30,686,874,0,1,327.73,1,1,1,Phone,No Offer,1
36797,60363,8,865,1159,0,3,188.51,1,0,0,Web,Buy One Get One,0
36798,60365,9,535,99,0,4,43.62,1,0,0,Web,No Offer,0
36799,60366,8,672,246,0,7,60.73,0,1,0,Web,Discount,0
36800,60368,13,751,1035,0,9,653.53,0,1,1,Phone,Discount,0
36801,60371,2,514,233,0,11,29.99,0,1,1,Web,Buy One Get One,0
36802,60372,13,454,724,0,9,247.4,1,1,1,Web,Discount,0
36803,60373,8,72,822,0,9,98.04,1,0,0,Phone,Buy One Get One,1
36804,60374,8,808,1276,0,8,386.19,1,1,1,Web,Buy One Get One,0
36805,60375,8,585,1430,0,1,292.2,0,1,0,Web,No Offer,1
36806,60376,8,733,498,0,6,141.06,0,1,0,Web,No Offer,0
36807,60378,8,296,103,0,4,828.84,0,1,1,Web,No Offer,1
36808,60380,8,817,1345,0,6,142.69,1,0,0,Phone,Discount,0
36809,60382,8,1049,697,0,1,375.85,0,1,0,Multichannel,No Offer,0
36810,60385,13,1027,761,0,6,643.62,1,1,1,Multichannel,Buy One Get One,0
36811,60387,13,1021,1492,0,3,29.99,0,1,1,Phone,Buy One Get One,0
36812,60388,13,644,544,0,9,31.71,1,0,0,Phone,Discount,0
36813,60389,29,787,874,0,7,29.99,1,0,1,Phone,Discount,0
36814,60390,8,81,149,0,6,271.47,0,1,0,Multichannel,Discount,1
36815,60391,26,764,99,0,8,945.21,1,0,1,Web,No Offer,0
36816,60392,8,7,339,0,3,29.99,0,1,0,Phone,Buy One Get One,0
36817,60394,8,103,930,0,9,30.78,1,0,1,Phone,No Offer,0
36818,60400,9,18,468,0,1,69.1,0,1,0,Web,Buy One Get One,0
36819,60401,2,642,1555,0,1,67.59,1,0,0,Web,Buy One Get One,0
36820,60403,8,9,1070,1,8,194.08,1,0,1,Web,Discount,0
36821,60405,13,844,310,0,3,156.3,1,0,0,Web,Buy One Get One,0
36822,60407,26,492,449,0,3,638.25,1,1,1,Web,No Offer,0
36823,60408,13,653,1152,0,12,934.26,1,1,1,Web,No Offer,0
36824,60410,29,674,338,0,1,30.53,0,1,0,Web,No Offer,1
36825,60411,13,1059,1522,0,5,523.04,1,0,1,Phone,Discount,0
36826,60413,8,94,689,0,4,77.12,0,1,1,Phone,Discount,0
36827,60414,13,160,212,0,9,261.35,1,1,1,Multichannel,Discount,0
36828,60416,13,1059,865,0,3,209.28,1,1,1,Phone,No Offer,0
36829,60419,8,740,765,0,10,247.45,0,1,1,Web,No Offer,0
36830,60421,13,508,1369,0,3,553.88,0,1,1,Phone,Buy One Get One,1
36831,60422,30,318,927,0,2,194.85,0,1,0,Web,No Offer,0
36832,60423,8,782,181,0,9,281.56,1,0,1,Phone,No Offer,0
36833,60424,13,268,314,0,1,974.48,0,1,1,Web,Discount,0
36834,60425,8,57,51,0,10,41.4,0,1,0,Web,No Offer,0
36835,60426,26,316,303,0,4,240.38,0,1,1,Multichannel,Buy One Get One,0
36836,60428,8,989,1338,0,2,205.15,0,1,1,Multichannel,Buy One Get One,0
36837,60430,9,691,602,0,2,403.43,0,1,0,Multichannel,No Offer,0
36838,60431,8,49,115,0,3,202.91,1,0,1,Web,No Offer,0
36839,60434,11,759,256,0,1,29.99,0,1,1,Phone,No Offer,0
36840,60441,8,1073,1565,0,4,188.57,0,1,0,Web,Buy One Get One,0
36841,60444,13,1114,1241,0,6,65.4,1,0,0,Phone,Discount,0
36842,60445,12,492,1347,0,9,101.21,0,1,0,Phone,Buy One Get One,0
36843,60446,13,156,166,0,2,324.58,0,1,0,Web,Discount,0
36844,60447,8,73,746,0,3,33.05,0,1,1,Web,Buy One Get One,0
36845,60448,13,268,163,0,2,271.4,1,0,0,Web,Buy One Get One,1
36846,60452,5,431,56,0,2,846.07,1,0,1,Web,Discount,0
36847,60453,9,705,561,0,3,34.52,1,0,0,Phone,Discount,1
36848,60454,9,607,489,0,8,169.37,0,1,1,Web,Discount,0
36849,60455,26,764,615,0,8,536.57,0,1,1,Web,Buy One Get One,0
36850,60456,13,117,696,0,4,29.99,1,0,1,Web,No Offer,0
36851,60457,8,537,1165,0,10,29.99,1,0,1,Web,Buy One Get One,0
36852,60458,30,638,442,0,12,478.47,1,1,0,Multichannel,Discount,1
36853,60459,8,288,1084,0,10,424.88,0,1,0,Web,Discount,0
36854,60461,8,283,678,0,9,93.51,1,0,1,Phone,Discount,0
36855,60462,8,1070,377,0,9,435.2,0,1,0,Multichannel,Buy One Get One,1
36856,60463,11,759,1246,0,5,51.61,0,1,1,Web,Discount,0
36857,60466,13,277,705,0,3,203.78,0,1,1,Web,Buy One Get One,0
36858,60469,26,484,1304,0,8,169.01,1,0,1,Web,Discount,0
36859,60470,30,351,1418,0,10,297.22,1,1,0,Web,No Offer,0
36860,60471,8,1000,220,0,10,124.08,0,1,0,Phone,Discount,0
36861,60472,9,575,189,0,11,145.66,1,0,1,Phone,No Offer,0
36862,60473,8,256,761,0,12,169.46,1,0,0,Phone,Discount,1
36863,60474,9,19,1148,0,2,709.44,1,0,1,Multichannel,No Offer,0
36864,60476,8,86,1274,0,4,65.68,0,1,0,Web,No Offer,0
36865,60477,9,607,659,0,1,335.55,1,0,1,Phone,Discount,0
36866,60479,29,800,182,0,10,29.99,0,1,1,Phone,No Offer,0
36867,60481,8,624,810,0,2,162.25,0,1,0,Phone,Buy One Get One,1
36868,60483,8,256,184,0,5,39.13,0,1,1,Phone,Discount,0
36869,60485,13,586,1197,0,10,660.87,1,0,1,Web,No Offer,0
36870,60487,8,707,550,0,9,95.08,0,1,0,Web,Discount,1
36871,60488,9,18,179,1,1,522.4,1,0,1,Phone,No Offer,0
36872,60489,8,292,614,0,1,169.29,1,0,0,Web,Buy One Get One,1
36873,60490,8,14,691,0,8,247.6,1,1,0,Multichannel,Discount,1
36874,60491,30,510,781,0,5,33.61,1,0,0,Web,Buy One Get One,0
36875,60495,29,619,363,0,9,88.86,0,1,1,Web,Discount,0
36876,60496,8,915,579,0,6,658.07,1,0,1,Phone,Discount,0
36877,60499,8,8,1152,0,11,93.87,0,1,0,Web,Buy One Get One,0
36878,60500,10,996,712,0,4,194.6,0,1,0,Web,Discount,0
36879,60502,26,377,183,0,4,602.29,0,1,1,Web,Buy One Get One,0
36880,60503,11,910,1014,0,9,143.75,1,0,0,Phone,No Offer,0
36881,60505,8,62,1327,0,5,288.85,1,1,0,Multichannel,Discount,0
36882,60507,8,558,1091,0,3,29.99,0,1,0,Web,No Offer,0
36883,60508,13,112,1537,0,11,29.99,0,1,1,Web,Buy One Get One,0
36884,60509,5,279,1302,0,10,133.24,1,0,0,Phone,No Offer,0
36885,60511,30,818,417,0,1,122.89,0,1,0,Phone,Buy One Get One,0
36886,60512,8,919,835,1,7,577.29,1,0,1,Phone,Discount,0
36887,60513,12,779,772,0,11,29.99,0,1,1,Phone,Buy One Get One,0
36888,60515,30,449,464,0,10,63.4,1,0,1,Phone,Buy One Get One,0
36889,60518,13,672,554,0,10,207.8,0,1,0,Web,Buy One Get One,0
36890,60526,13,127,309,0,6,94.76,1,0,0,Phone,Buy One Get One,0
36891,60527,8,99,1052,0,7,274.82,1,0,0,Multichannel,No Offer,0
36892,60528,4,407,66,0,8,235.96,0,1,0,Web,Discount,0
36893,60529,8,271,20,0,7,47.78,1,0,1,Web,Buy One Get One,0
36894,60530,13,672,636,0,9,260.76,1,0,1,Web,Buy One Get One,0
36895,60533,13,136,1551,0,1,124.77,1,0,0,Phone,Discount,0
36896,60534,8,59,1486,0,10,531.13,0,1,1,Phone,No Offer,0
36897,60535,8,581,270,0,2,126.24,1,0,0,Phone,No Offer,0
36898,60540,8,1086,204,0,7,34.96,0,1,0,Phone,Discount,0
36899,60541,13,909,1183,0,2,608.69,1,0,1,Multichannel,Buy One Get One,0
36900,60543,26,666,679,0,4,317.9,1,1,0,Web,Discount,0
36901,60545,4,935,1231,0,1,185.68,0,1,0,Web,Buy One Get One,0
36902,60546,5,663,1522,0,2,179.42,1,0,0,Web,Discount,0
36903,60547,13,513,691,0,9,197.49,1,0,0,Phone,No Offer,0
36904,60548,13,909,490,0,7,180.59,1,0,1,Phone,Discount,1
36905,60550,13,644,63,0,9,45.56,1,0,0,Web,Discount,1
36906,60553,13,273,319,0,1,847.16,1,0,1,Web,Discount,1
36907,60555,13,578,804,0,10,43.89,0,1,1,Phone,Discount,0
36908,60559,29,443,875,0,2,633.86,1,1,1,Phone,Buy One Get One,1
36909,60562,8,78,209,0,1,1805.02,0,1,1,Phone,Discount,0
36910,60567,13,513,1175,0,10,909.6,0,1,1,Web,No Offer,1
36911,60569,9,691,902,0,12,45.09,0,1,0,Phone,Buy One Get One,0
36912,60570,3,308,590,0,1,782.07,1,1,1,Phone,Buy One Get One,0
36913,60572,11,759,1463,0,2,133.37,0,1,1,Web,Discount,0
36914,60574,13,141,712,0,2,176.43,0,1,0,Web,Buy One Get One,0
36915,60575,30,421,1079,0,11,72.66,1,0,1,Web,Buy One Get One,0
36916,60576,13,512,1496,0,4,29.99,1,0,1,Web,Buy One Get One,0
36917,60579,8,805,1101,0,10,29.99,1,0,0,Phone,No Offer,0
36918,60580,13,262,892,0,3,77.36,1,0,1,Phone,Buy One Get One,0
36919,60584,13,249,1076,0,2,98.87,1,0,1,Phone,Buy One Get One,0
36920,60586,8,84,768,0,11,281.36,0,1,1,Web,No Offer,0
36921,60589,27,403,1378,0,9,29.99,1,0,0,Web,Buy One Get One,1
36922,60590,29,1035,634,0,4,333.36,0,1,0,Multichannel,Buy One Get One,0
36923,60591,29,785,784,0,3,187.32,0,1,1,Phone,Buy One Get One,0
36924,60592,13,610,45,0,1,106.84,1,0,0,Web,Buy One Get One,0
36925,60594,26,916,1467,0,3,799.28,1,1,1,Multichannel,Discount,1
36926,60595,8,47,1408,0,6,743.24,0,1,1,Phone,Buy One Get One,0
36927,60599,8,430,850,0,1,896.24,1,0,1,Multichannel,Buy One Get One,0
36928,60601,8,755,1155,0,7,217.06,0,1,0,Web,No Offer,1
36929,60602,29,597,874,0,12,67.17,1,0,0,Web,No Offer,0
36930,60605,29,458,1562,0,10,29.99,0,1,1,Web,Discount,0
36931,60606,9,896,712,0,4,149.92,0,1,1,Web,Discount,0
36932,60607,13,888,1366,0,7,468.09,0,1,0,Web,Discount,1
36933,60609,26,855,27,0,4,579.3,1,0,1,Phone,Discount,0
36934,60611,26,859,679,0,9,36.73,0,1,0,Phone,Discount,0
36935,60617,13,901,1045,0,11,176.07,0,1,1,Web,Buy One Get One,0
36936,60618,8,916,8,0,1,1192.14,1,0,1,Web,Discount,0
36937,60619,13,164,1470,0,9,83.69,1,0,1,Phone,No Offer,0
36938,60624,9,989,71,0,8,51.24,1,0,1,Web,Discount,0
36939,60625,8,889,274,0,10,41.41,1,0,1,Phone,Discount,0
36940,60627,8,610,4,0,9,501.39,1,0,1,Multichannel,No Offer,0
36941,60628,13,24,635,0,6,542.74,1,0,1,Phone,No Offer,0
36942,60629,29,538,474,0,2,183.94,1,0,1,Phone,Buy One Get One,0
36943,60630,4,935,1017,0,9,228.58,1,1,1,Phone,Buy One Get One,0
36944,60632,12,1063,1500,0,6,39.3,0,1,0,Phone,Discount,0
36945,60633,8,1017,994,0,11,29.99,1,0,0,Web,Discount,0
36946,60634,13,771,888,0,4,239.93,1,0,0,Web,No Offer,0
36947,60635,8,658,1438,0,2,46.88,0,1,0,Web,No Offer,0
36948,60636,12,470,379,0,12,54.87,0,1,1,Phone,No Offer,0
36949,60638,29,1040,91,0,5,265.89,1,0,1,Web,Buy One Get One,0
36950,60642,8,812,356,0,1,240.17,1,1,0,Multichannel,Buy One Get One,0
36951,60645,8,1073,149,0,7,98.04,0,1,1,Web,Discount,0
36952,60648,26,1053,1521,0,8,532.28,0,1,1,Multichannel,No Offer,0
36953,60650,9,691,525,0,3,108.64,0,1,1,Web,Buy One Get One,0
36954,60651,26,375,1026,0,6,835.46,1,1,1,Web,Buy One Get One,1
36955,60653,12,705,1232,0,2,581.84,1,0,1,Multichannel,Buy One Get One,0
36956,60654,13,644,575,0,10,109.76,0,1,0,Phone,Buy One Get One,0
36957,60656,13,1045,843,0,6,137.81,0,1,1,Web,Buy One Get One,0
36958,60657,8,723,926,0,10,38.51,0,1,0,Web,No Offer,0
36959,60659,13,891,936,0,3,112.21,1,0,1,Phone,Buy One Get One,0
36960,60660,13,530,988,0,2,158.95,1,0,1,Web,Buy One Get One,0
36961,60661,8,67,146,0,2,46.09,0,1,0,Phone,No Offer,0
36962,60662,26,334,19,0,10,71.94,0,1,0,Web,No Offer,0
36963,60663,8,53,612,0,9,29.99,1,0,1,Web,No Offer,0
36964,60664,1,847,930,0,10,79.92,0,1,0,Phone,Buy One Get One,0
36965,60666,26,775,1310,0,9,155.19,1,0,1,Web,Discount,0
36966,60672,13,162,1135,0,10,29.99,0,1,0,Phone,Discount,1
36967,60673,8,269,15,0,7,245.67,0,1,0,Web,Discount,0
36968,60678,8,80,78,0,10,167.15,0,1,1,Phone,Buy One Get One,0
36969,60680,8,278,350,0,3,155.94,0,1,0,Phone,No Offer,0
36970,60681,13,886,566,0,11,175.45,1,0,1,Web,Buy One Get One,0
36971,60682,8,1110,692,0,8,95.58,1,0,0,Web,Buy One Get One,0
36972,60683,13,1059,1539,0,12,57.77,0,1,1,Phone,Discount,0
36973,60684,13,1070,239,0,7,29.99,0,1,1,Phone,No Offer,0
36974,60685,26,309,1227,0,10,77.3,0,1,0,Phone,Buy One Get One,1
36975,60689,26,564,393,0,10,29.99,1,0,0,Web,Discount,0
36976,60690,13,942,782,0,10,134.43,1,0,1,Phone,No Offer,0
36977,60691,8,13,466,0,9,894.15,1,1,1,Multichannel,No Offer,1
36978,60692,30,998,576,0,7,262.89,0,1,0,Multichannel,Buy One Get One,0
36979,60695,28,378,1025,0,10,265.29,1,0,1,Web,No Offer,0
36980,60696,8,46,1019,0,12,187.15,1,0,1,Web,Buy One Get One,1
36981,60697,8,58,899,0,4,120.24,0,1,0,Phone,Discount,0
36982,60699,8,804,3,0,1,297.09,1,0,0,Web,Buy One Get One,1
36983,60701,8,100,1565,0,4,446.23,1,1,0,Web,Buy One Get One,1
36984,60702,13,470,1205,0,1,541.4,1,0,1,Phone,Buy One Get One,0
36985,60704,13,121,753,0,1,570.31,0,1,1,Phone,Discount,0
36986,60705,30,486,927,0,7,163.57,1,0,0,Phone,No Offer,0
36987,60708,13,121,103,0,6,399.67,1,0,0,Web,Discount,0
36988,60709,13,667,1398,0,10,120.53,0,1,1,Phone,Buy One Get One,0
36989,60710,5,1043,1072,0,3,186.38,0,1,1,Web,Buy One Get One,0
36990,60711,8,82,933,0,2,389.47,1,0,0,Web,No Offer,0
36991,60716,30,428,1387,0,9,109.56,1,0,1,Phone,Buy One Get One,0
36992,60718,5,279,1014,0,1,240.93,0,1,0,Phone,Buy One Get One,1
36993,60719,26,529,1258,0,7,431.17,0,1,0,Multichannel,No Offer,1
36994,60720,8,53,1155,0,10,204.64,1,0,0,Phone,No Offer,0
36995,60721,8,806,614,0,6,253.67,0,1,0,Phone,Discount,0
36996,60722,13,815,1274,0,2,125.98,1,0,0,Phone,No Offer,0
36997,60723,13,608,825,0,6,434.99,0,1,1,Multichannel,Buy One Get One,0
36998,60725,8,82,1186,0,3,596.04,0,1,1,Multichannel,Discount,0
36999,60727,8,882,302,0,6,214.39,0,1,0,Phone,Discount,1
37000,60729,5,934,1223,0,3,598.9,0,1,1,Multichannel,Discount,0
37001,60730,8,709,1128,0,3,337.65,0,1,0,Web,No Offer,0
37002,60731,9,578,1549,0,8,37.53,1,0,1,Phone,Discount,0
37003,60732,13,734,1461,0,2,68.7,0,1,1,Phone,Buy One Get One,1
37004,60733,4,591,695,0,8,81.05,1,0,1,Web,Buy One Get One,0
37005,60735,29,619,1099,0,3,638.43,0,1,1,Multichannel,Discount,0
37006,60738,8,722,1470,0,7,45.66,1,0,0,Web,No Offer,0
37007,60741,8,911,813,0,9,77.88,0,1,0,Phone,Discount,0
37008,60742,30,866,989,0,10,360.11,1,1,0,Web,Discount,0
37009,60743,13,1056,72,0,8,43.15,1,0,1,Phone,No Offer,0
37010,60745,8,470,171,0,6,29.99,0,1,1,Phone,No Offer,0
37011,60746,13,293,782,0,2,110.42,0,1,1,Phone,Discount,0
37012,60747,13,485,869,0,11,594.15,1,0,1,Phone,Buy One Get One,0
37013,60752,13,170,1291,0,5,66.14,0,1,0,Phone,Buy One Get One,0
37014,60753,13,705,1350,0,1,539.95,1,0,1,Multichannel,Discount,1
37015,60754,13,130,1120,0,3,29.99,0,1,0,Phone,Discount,0
37016,60755,7,691,553,0,7,332.05,1,0,0,Web,Buy One Get One,1
37017,60757,26,353,275,0,3,770.96,1,1,1,Phone,Discount,0
37018,60758,8,52,1072,0,4,123.45,0,1,0,Phone,Buy One Get One,0
37019,60759,10,279,1259,0,3,488.89,1,0,0,Web,No Offer,0
37020,60761,8,711,559,0,11,284.83,1,0,1,Multichannel,Buy One Get One,0
37021,60762,13,756,529,0,10,48.11,1,0,0,Phone,Buy One Get One,0
37022,60764,8,103,740,0,10,29.99,0,1,1,Phone,Discount,0
37023,60767,26,369,596,0,6,247.63,1,0,0,Web,No Offer,0
37024,60772,30,554,1405,0,1,157.79,1,0,0,Phone,Buy One Get One,0
37025,60773,26,776,1547,0,4,176.71,1,0,0,Phone,Buy One Get One,0
37026,60774,10,279,245,0,1,528.6,1,0,1,Multichannel,No Offer,0
37027,60775,12,466,424,0,3,402.8,1,0,0,Phone,Discount,1
37028,60776,30,574,1384,0,4,212.47,1,0,1,Web,Discount,0
37029,60777,2,559,607,0,1,1501.93,1,1,1,Web,Buy One Get One,0
37030,60779,8,654,460,0,9,101.1,0,1,1,Phone,No Offer,0
37031,60781,2,460,304,0,10,387.34,0,1,1,Multichannel,No Offer,0
37032,60782,13,987,804,0,9,298.51,0,1,1,Multichannel,Buy One Get One,0
37033,60783,29,868,1029,1,11,382.26,0,1,0,Web,Buy One Get One,1
37034,60784,8,882,1495,0,10,40.18,0,1,1,Phone,Buy One Get One,0
37035,60786,13,1033,195,0,12,59.74,0,1,0,Web,Discount,0
37036,60787,8,94,1525,0,2,491.57,1,0,0,Multichannel,Discount,0
37037,60788,29,785,875,0,9,261.76,1,1,0,Web,Discount,0
37038,60789,8,865,92,0,10,180.74,1,0,0,Web,No Offer,0
37039,60791,8,757,758,0,10,30.43,1,0,0,Web,Discount,0
37040,60792,13,122,1496,0,5,347.4,1,0,0,Multichannel,Buy One Get One,1
37041,60795,9,468,1329,0,2,547.68,1,0,1,Phone,Buy One Get One,0
37042,60797,10,824,1028,0,4,52.31,1,0,0,Web,No Offer,0
37043,60799,13,675,769,0,9,173.35,1,0,1,Phone,Buy One Get One,0
37044,60800,13,815,689,0,1,116.45,0,1,1,Phone,No Offer,1
37045,60802,8,80,1092,0,10,457.06,0,1,0,Web,Buy One Get One,1
37046,60805,13,754,914,0,1,29.99,0,1,1,Phone,Discount,1
37047,60806,8,285,194,0,3,29.99,1,0,1,Web,No Offer,0
37048,60807,13,284,362,0,11,180.84,1,0,1,Web,Discount,0
37049,60808,8,473,1284,0,3,29.99,1,0,1,Phone,No Offer,0
37050,60809,9,19,287,0,9,250.47,0,1,0,Web,No Offer,0
37051,60811,12,108,1331,0,10,306.59,1,0,1,Web,Buy One Get One,0
37052,60813,13,154,661,0,1,43.03,1,0,0,Phone,No Offer,0
37053,60814,30,345,27,0,7,29.99,0,1,1,Phone,Buy One Get One,0
37054,60815,29,896,181,0,10,378.46,0,1,0,Web,Discount,0
37055,60816,7,687,301,0,6,124.29,1,0,0,Phone,Buy One Get One,0
37056,60817,8,49,998,0,1,96.77,0,1,1,Web,Buy One Get One,0
37057,60818,13,161,795,0,7,165.99,1,0,0,Phone,No Offer,0
37058,60819,8,82,1231,0,6,413.98,1,0,0,Phone,No Offer,0
37059,60821,13,1047,1457,0,1,474.35,1,0,0,Multichannel,No Offer,0
37060,60822,12,109,1093,0,7,563.79,0,1,1,Phone,No Offer,0
37061,60823,26,620,950,0,1,629.31,1,1,1,Phone,No Offer,0
37062,60825,13,940,1489,0,10,136.4,0,1,1,Phone,Buy One Get One,0
37063,60826,26,529,1296,0,8,132.42,0,1,0,Phone,No Offer,0
37064,60827,9,635,179,0,3,127.99,0,1,0,Web,Discount,1
37065,60828,30,773,958,0,10,137.74,0,1,1,Web,No Offer,0
37066,60830,8,45,1339,0,8,35.95,1,0,0,Phone,Discount,0
37067,60831,13,130,286,0,1,677.76,1,0,1,Phone,No Offer,0
37068,60832,26,936,27,0,8,68.71,0,1,1,Web,Discount,0
37069,60833,10,280,625,0,1,115.24,1,0,1,Phone,Discount,0
37070,60834,8,63,1338,0,2,1289.52,0,1,1,Multichannel,Buy One Get One,0
37071,60840,30,712,225,0,5,173.35,0,1,0,Phone,Discount,1
37072,60846,11,1099,837,0,10,90.39,1,0,1,Web,Discount,0
37073,60847,26,824,1064,0,9,62.64,1,0,1,Web,Buy One Get One,0
37074,60848,8,610,712,0,3,359.02,0,1,1,Phone,Buy One Get One,0
37075,60849,10,732,1152,0,6,48.6,1,0,0,Web,Discount,1
37076,60850,26,546,675,0,10,234.04,0,1,1,Web,Buy One Get One,0
37077,60851,30,308,867,0,6,68.13,1,0,0,Phone,Buy One Get One,0
37078,60852,7,641,694,0,3,188.42,1,0,1,Web,Buy One Get One,0
37079,60853,11,980,281,0,9,70.59,1,0,0,Phone,Buy One Get One,0
37080,60854,8,74,1172,0,11,144.98,1,0,1,Phone,Buy One Get One,0
37081,60857,8,725,1531,0,4,171.92,1,0,0,Web,Discount,0
37082,60859,4,935,208,0,10,84.01,0,1,0,Web,No Offer,0
37083,60860,26,775,19,0,11,191.33,0,1,0,Web,Buy One Get One,1
37084,60861,10,662,1305,0,9,514.54,0,1,1,Phone,No Offer,0
